order_id,order_date,customer_name,city,category,product_id,sales,profit
CA-2019-101868,6/9/2019,Max Jones,Miami,Office Supplies,OFF-BI-10002133,38.52,-26.964
CA-2019-101889,12/27/2019,David Bremer,Marion,Furniture,FUR-TA-10004154,1548.99,-464.697
CA-2019-101910,11/27/2019,Carlos Daly,Lake Elsinore,Furniture,FUR-CH-10002647,283.92,17.745
CA-2019-101924,9/4/2019,Ken Black,Medford,Office Supplies,OFF-BI-10000962,9.762,-6.8334
CA-2019-102016,9/12/2019,Tamara Manning,Auburn,Office Supplies,OFF-AR-10004685,9.26,3.0558
CA-2019-102036,9/21/2019,Chad Sievert,Seattle,Office Supplies,OFF-ST-10003123,199.74,47.9376
CA-2019-102260,9/22/2019,Sanjit Jacobs,Franklin,Office Supplies,OFF-AR-10001315,2.816,0.3168
CA-2019-102281,10/12/2019,Mark Packer,New York City,Furniture,FUR-BO-10002545,626.352,46.9764
CA-2019-102316,3/1/2019,Dave Hallsten,Los Angeles,Furniture,FUR-CH-10003396,184.752,-20.7846
CA-2019-102491,8/24/2019,Katrina Willman,Florence,Technology,TEC-AC-10003289,79.96,18.3908
CA-2019-102582,9/15/2019,Natalie Webber,Mobile,Furniture,FUR-CH-10004853,1056.86,306.4894
CA-2019-102722,4/18/2019,Kelly Williams,Monroe,Technology,TEC-AC-10003116,106.5,41.535
CA-2019-102778,11/21/2019,John Huston,Monroe,Furniture,FUR-FU-10000087,18.176,4.7712
CA-2019-102806,5/21/2019,Henry Goldwyn,Philadelphia,Office Supplies,OFF-BI-10001597,24.588,-18.0312
CA-2019-102848,11/7/2019,Karen Bern,Los Angeles,Furniture,FUR-CH-10000595,190.72,11.92
CA-2019-102855,4/5/2019,Jennifer Ferguson,Spokane,Office Supplies,OFF-AR-10002467,23.84,6.4368
CA-2019-102876,9/7/2019,Lisa Ryan,Philadelphia,Office Supplies,OFF-BI-10000848,4.923,-3.9384
CA-2019-103072,9/27/2019,Helen Wasserman,Detroit,Office Supplies,OFF-AR-10000127,16.4,4.756
CA-2019-103093,2/3/2019,Frank Olsen,Columbus,Office Supplies,OFF-EN-10003286,74.52,35.0244
CA-2019-103135,7/24/2019,Shirley Schmidt,Louisville,Furniture,FUR-FU-10001487,20.94,6.0726
CA-2019-103177,5/30/2019,Edward Nazzal,New York City,Office Supplies,OFF-AP-10004540,160.32,44.8896
CA-2019-103205,12/8/2019,Joel Jenkins,Houston,Technology,TEC-PH-10004896,119.96,11.996
CA-2019-103716,4/30/2019,Ken Black,San Francisco,Office Supplies,OFF-AR-10000658,34.65,9.702
CA-2019-103723,12/1/2019,Beth Thompson,Seattle,Office Supplies,OFF-AR-10003251,13.9,5.56
CA-2019-103772,6/28/2019,Mark Packer,Smyrna,Office Supplies,OFF-AR-10000538,140.75,42.225
CA-2019-103793,3/26/2019,Benjamin Venier,Miami,Office Supplies,OFF-PA-10001125,74.352,23.235
CA-2019-103835,9/24/2019,Shaun Chance,Los Angeles,Furniture,FUR-FU-10000010,14.91,4.6221
CA-2019-103870,12/27/2019,Sung Pak,Murfreesboro,Furniture,FUR-BO-10002853,131.104,8.194
CA-2019-103933,9/25/2019,Dan Reichenbach,New York City,Technology,TEC-AC-10004171,899.91,395.9604
CA-2019-103954,8/9/2019,Hallie Redmond,Milwaukee,Furniture,FUR-BO-10004690,687.4,48.118
CA-2019-103961,11/5/2019,Nathan Gelder,Quincy,Office Supplies,OFF-LA-10004484,19.824,6.4428
CA-2019-104038,2/6/2019,Lori Olson,Suffolk,Office Supplies,OFF-PA-10002751,29.9,13.455
CA-2019-104052,3/1/2019,Tracy Poddar,Coppell,Technology,TEC-PH-10003215,95.84,34.742
CA-2019-104059,6/13/2019,Frank Carlisle,Springfield,Office Supplies,OFF-AR-10000634,3.424,0.2996
CA-2019-104115,6/12/2019,Jonathan Howell,West Palm Beach,Technology,TEC-PH-10002844,55.984,4.1988
CA-2019-104129,2/27/2019,Erin Smith,Providence,Furniture,FUR-TA-10004152,493.92,-28.224
CA-2019-104241,1/4/2019,Andrew Gjertsen,Alexandria,Furniture,FUR-FU-10001473,192.22,69.1992
CA-2019-104297,5/29/2019,Chad Cunningham,Cleveland,Office Supplies,OFF-PA-10000474,85.056,28.7064
CA-2019-104346,12/11/2019,Irene Maddox,Colorado Springs,Furniture,FUR-BO-10003450,69.576,-143.7904
CA-2019-104486,5/1/2019,Patrick O'Brill,San Francisco,Office Supplies,OFF-BI-10000309,12.176,4.4138
CA-2019-104493,10/2/2019,Ed Braxton,San Diego,Office Supplies,OFF-BI-10004817,57.504,20.1264
CA-2019-104514,1/2/2019,Claudia Bergmann,Newark,Office Supplies,OFF-AR-10001473,9.84,2.6568
CA-2019-104626,9/1/2019,Daniel Raglin,Franklin,Furniture,FUR-CH-10003817,60.74,15.185
CA-2019-104871,3/30/2019,Daniel Raglin,Normal,Furniture,FUR-CH-10003298,366.744,-110.0232
CA-2019-104941,6/13/2019,Dave Hallsten,Decatur,Office Supplies,OFF-AR-10004269,24.78,6.9384
CA-2019-104948,11/13/2019,Keith Herrera,San Bernardino,Furniture,FUR-BO-10004357,683.332,-40.196
CA-2019-105102,9/15/2019,Brendan Murry,New York City,Furniture,FUR-BO-10004709,46.384,1.1596
CA-2019-105158,9/5/2019,Sung Pak,Rochester,Furniture,FUR-FU-10001706,6.16,2.9568
CA-2019-105221,11/1/2019,Valerie Mitchum,Philadelphia,Office Supplies,OFF-FA-10001135,3.168,-0.7128
CA-2019-105312,11/6/2019,Meg Tillman,Scottsdale,Office Supplies,OFF-BI-10002049,4.401,-3.5208
CA-2019-105347,11/24/2019,Darren Powers,Los Angeles,Office Supplies,OFF-AR-10003045,14.7,6.615
CA-2019-105361,3/29/2019,Chad McGuire,New York City,Office Supplies,OFF-PA-10002615,17.64,8.1144
CA-2019-105508,9/24/2019,Jamie Frazer,New York City,Office Supplies,OFF-EN-10003055,39.98,17.991
CA-2019-105571,11/7/2019,Christine Phan,Miami,Office Supplies,OFF-BI-10001359,1345.485,-1031.5385
CA-2019-105599,9/7/2019,Marc Crier,New York City,Furniture,FUR-TA-10003837,27.414,-14.1639
CA-2019-105613,10/18/2019,Kristina Nunn,Mcallen,Office Supplies,OFF-AP-10000026,73.164,-186.5682
CA-2019-105627,3/8/2019,Dana Kaydos,Kenosha,Furniture,FUR-BO-10002916,512.94,97.4586
CA-2019-105634,11/8/2019,Helen Abelman,Franklin,Office Supplies,OFF-AR-10001573,11.65,3.3785
CA-2019-105690,11/21/2019,Carol Adams,Port Arthur,Furniture,FUR-BO-10003965,246.1328,-76.0116
CA-2019-105725,2/18/2019,Guy Thornton,Long Beach,Furniture,FUR-TA-10001676,35.544,-0.8886
CA-2019-105844,10/25/2019,Jennifer Ferguson,Sparks,Office Supplies,OFF-AR-10001955,79.36,23.808
CA-2019-105970,3/2/2019,Pete Armstrong,Richmond,Office Supplies,OFF-AR-10003156,10.16,2.6416
CA-2019-106187,6/23/2019,Randy Ferguson,East Point,Furniture,FUR-FU-10000794,27.42,9.3228
CA-2019-106208,12/10/2019,Julia West,Chicago,Office Supplies,OFF-AP-10004980,53.088,-108.8304
CA-2019-106215,4/16/2019,Brad Norvell,Philadelphia,Office Supplies,OFF-FA-10001229,12.576,4.0872
CA-2019-106257,4/13/2019,Eugene Barchas,Los Angeles,Furniture,FUR-TA-10002530,241.568,-15.098
CA-2019-106320,9/25/2019,Emily Burns,Orem,Furniture,FUR-TA-10000577,1044.63,240.2649
CA-2019-106362,12/11/2019,Lena Creighton,Troy,Office Supplies,OFF-BI-10003166,10.332,-7.5768
CA-2019-106565,3/20/2019,Bart Watters,Milwaukee,Office Supplies,OFF-PA-10000061,51.84,24.8832
CA-2019-106978,9/28/2019,Zuschuss Carroll,Aurora,Office Supplies,OFF-BI-10002012,1.08,-0.792
CA-2019-107020,7/10/2019,Mike Vittorini,San Bernardino,Office Supplies,OFF-BI-10003719,39.92,12.974
CA-2019-107083,11/21/2019,Brenda Bowman,Fort Worth,Office Supplies,OFF-AP-10004136,24.588,-67.617
CA-2019-107468,12/18/2019,Michael Kennedy,Louisville,Office Supplies,OFF-AR-10000634,6.848,0.5992
CA-2019-107678,4/21/2019,Juliana Krohn,Louisville,Furniture,FUR-CH-10001891,191.96,51.8292
CA-2019-107685,11/30/2019,John Murray,Las Vegas,Furniture,FUR-FU-10002813,80.96,29.1456
CA-2019-107741,3/8/2019,Fred Chung,Pueblo,Office Supplies,OFF-AR-10002399,3.408,0.8946
CA-2019-107902,8/28/2019,Suzanne McNair,Fairfield,Office Supplies,OFF-ST-10001837,470.36,122.2936
CA-2019-107937,5/3/2019,Julia Barnett,Chula Vista,Furniture,FUR-FU-10002298,665.88,106.5408
CA-2019-108119,11/1/2019,MaryBeth Skach,Conway,Furniture,FUR-TA-10002530,301.96,45.294
CA-2019-108259,11/8/2019,Noel Staavos,Jacksonville,Furniture,FUR-FU-10000023,4.712,1.4136
CA-2019-108532,8/29/2019,Chad Cunningham,Detroit,Technology,TEC-AC-10004510,114.52,11.452
CA-2019-108588,1/5/2019,Brooke Gillingham,New York City,Office Supplies,OFF-AR-10001615,59.52,15.4752
CA-2019-108665,7/6/2019,Kalyca Meade,New York City,Furniture,FUR-FU-10000965,155.82,63.8862
CA-2019-108672,9/10/2019,Frank Atkinson,Los Angeles,Furniture,FUR-FU-10003799,106.68,33.0708
CA-2019-109001,3/5/2019,Katherine Nockton,Philadelphia,Office Supplies,OFF-BI-10003529,2.556,-1.7892
CA-2019-109113,12/19/2019,Eileen Kiefer,Chicago,Technology,TEC-AC-10004761,25.488,4.779
CA-2019-109169,4/20/2019,Olvera Toch,Detroit,Office Supplies,OFF-EN-10003296,180.96,81.432
CA-2019-109190,10/23/2019,Craig Carroll,Lubbock,Office Supplies,OFF-BI-10000977,6.08,-10.336
CA-2019-109197,12/31/2019,Jas O'Carroll,Missoula,Office Supplies,OFF-BI-10004632,487.984,152.495
CA-2019-109337,11/21/2019,Denise Leinenbach,Lawrence,Office Supplies,OFF-AP-10004052,19.75,5.135
CA-2019-109386,11/8/2019,Rob Haberlin,Hampton,Furniture,FUR-FU-10000308,186.54,41.0388
CA-2019-109470,12/31/2019,Karen Carlisle,Henderson,Office Supplies,OFF-BI-10000977,364.8,167.808
CA-2019-109512,3/5/2019,Luke Foster,New York City,Furniture,FUR-CH-10001146,383.607,63.9345
CA-2019-109575,9/18/2019,Ken Heidel,Clinton,Office Supplies,OFF-BI-10000962,65.08,31.8892
CA-2019-109603,1/26/2019,Elizabeth Moffitt,Moreno Valley,Office Supplies,OFF-PA-10003790,182.72,84.0512
CA-2019-109638,12/15/2019,Joseph Holt,Seattle,Office Supplies,OFF-AP-10002472,103.92,36.372
CA-2019-109708,5/25/2019,Craig Yedwab,Columbia,Technology,TEC-PH-10001944,467.04,58.38
CA-2019-109736,10/10/2019,Denny Joy,San Francisco,Office Supplies,OFF-PA-10004101,45.36,21.7728
CA-2019-109862,10/25/2019,Heather Kirkland,Newark,Furniture,FUR-CH-10002439,291.1,75.686
CA-2019-109939,5/8/2019,Allen Armold,Salem,Office Supplies,OFF-AR-10000127,5.248,0.5904
CA-2019-110016,11/29/2019,Bill Tyler,Detroit,Furniture,FUR-CH-10002880,1106.91,121.7601
CA-2019-110093,12/3/2019,Alejandro Ballentine,Philadelphia,Office Supplies,OFF-PA-10000174,16.448,5.5512
CA-2019-110247,12/4/2019,Ritsa Hightower,Tallahassee,Office Supplies,OFF-BI-10001553,8.226,-6.0324
CA-2019-110289,10/29/2019,Nona Balk,San Francisco,Office Supplies,OFF-EN-10001434,210.84,103.3116
CA-2019-110324,12/1/2019,Matt Abelman,Jackson,Office Supplies,OFF-AR-10000823,3.64,1.0192
CA-2019-110345,3/9/2019,Toby Gnade,Raleigh,Office Supplies,OFF-LA-10001175,4.608,1.6704
CA-2019-110457,3/2/2019,Dave Kipp,Seattle,Furniture,FUR-TA-10001768,787.53,165.3813
CA-2019-110548,5/4/2019,Anna Häberlin,Houston,Technology,TEC-PH-10002922,946.344,118.293
CA-2019-110632,3/17/2019,Harold Ryan,New York City,Office Supplies,OFF-ST-10001291,33.82,9.1314
CA-2019-110667,4/4/2019,Nicole Fjeld,New York City,Furniture,FUR-FU-10004622,108.4,22.764
CA-2019-110744,9/7/2019,Helen Andreada,Pasadena,Office Supplies,OFF-ST-10003656,671.93,20.1579
CA-2019-110765,10/16/2019,Michael Paige,New York City,Technology,TEC-PH-10004165,824.97,214.4922
CA-2019-110814,12/5/2019,Brian Derr,New York City,Furniture,FUR-CH-10003535,164.646,12.8058
CA-2019-110863,11/17/2019,Anna Andreadi,Oklahoma City,Furniture,FUR-CH-10002073,1323.9,383.931
CA-2019-110870,12/12/2019,Karen Daniels,Los Angeles,Office Supplies,OFF-SU-10001225,25.76,0.5152
CA-2019-110877,10/23/2019,Joe Elijah,Houston,Office Supplies,OFF-PA-10004621,36.288,12.7008
CA-2019-110891,11/20/2019,Phillina Ober,Philadelphia,Furniture,FUR-CH-10002880,344.372,-93.4724
CA-2019-110947,6/9/2019,Anthony Garverick,Hampton,Office Supplies,OFF-BI-10001670,113.1,56.55
CA-2019-111017,7/31/2019,Steve Chapman,Saint Louis,Office Supplies,OFF-SU-10002573,52.59,15.777
CA-2019-111038,12/1/2019,Lindsay Castell,San Diego,Furniture,FUR-CH-10003973,2676.672,267.6672
CA-2019-111073,12/26/2019,Mick Crebagga,Medina,Furniture,FUR-TA-10004086,51.588,-15.4764
CA-2019-111094,7/9/2019,Claudia Bergmann,Franklin,Office Supplies,OFF-BI-10001597,122.94,59.0112
CA-2019-111164,4/11/2019,Sanjit Engle,New York City,Office Supplies,OFF-AP-10004487,406.6,113.848
CA-2019-111199,11/13/2019,Joe Kamberova,Jacksonville,Office Supplies,OFF-PA-10001790,115.296,40.3536
CA-2019-111206,7/18/2019,Roland Fjeld,San Diego,Technology,TEC-AC-10003095,519.96,176.7864
CA-2019-111234,2/18/2019,Ann Blume,Los Angeles,Office Supplies,OFF-LA-10002271,9.24,4.4352
CA-2019-111297,8/17/2019,Shaun Chance,New Bedford,Office Supplies,OFF-BI-10002412,52.2,23.49
CA-2019-111325,2/27/2019,Bill Tyler,Altoona,Office Supplies,OFF-AR-10002257,16.032,2.2044
CA-2019-111339,5/29/2019,Victoria Pisteka,Columbus,Furniture,FUR-CH-10000863,317.058,-86.0586
CA-2019-111395,11/23/2019,Victoria Brennan,San Antonio,Office Supplies,OFF-BI-10002867,23.912,-40.6504
CA-2019-111458,9/26/2019,Philip Fox,New York City,Technology,TEC-AC-10001590,50,12
CA-2019-111507,2/6/2019,Victoria Wilson,Bellevue,Office Supplies,OFF-AR-10001315,5.28,1.5312
CA-2019-111514,8/31/2019,Scott Cohen,San Francisco,Furniture,FUR-BO-10002545,1552.831,200.9546
CA-2019-111612,11/28/2019,Eugene Barchas,Columbus,Furniture,FUR-FU-10003799,71.12,9.779
CA-2019-111703,7/2/2019,Karl Braun,Hollywood,Office Supplies,OFF-PA-10000349,11.952,4.0338
CA-2019-111780,12/25/2019,Ralph Arnett,San Diego,Office Supplies,OFF-PA-10001307,12.6,6.174
CA-2019-111829,3/19/2019,Fred Hopkins,Seattle,Office Supplies,OFF-PA-10004359,209.7,100.656
CA-2019-111864,6/19/2019,Paul Prost,Philadelphia,Office Supplies,OFF-LA-10004677,5.904,1.9926
CA-2019-111948,11/11/2019,Andrew Gjertsen,Detroit,Office Supplies,OFF-AP-10002311,123.858,46.7908
CA-2019-111990,11/8/2019,Duane Benoit,Houston,Office Supplies,OFF-BI-10003291,10.476,-17.2854
CA-2019-112014,8/13/2019,Odella Nelson,Yucaipa,Office Supplies,OFF-AR-10003156,50.8,13.208
CA-2019-112053,10/11/2019,Shahid Hopkins,Rochester,Technology,TEC-AC-10002550,31.95,2.2365
CA-2019-112116,3/16/2019,Jeremy Ellison,Seattle,Furniture,FUR-TA-10001039,171.96,44.7096
CA-2019-112130,5/3/2019,Stewart Visinsky,Philadelphia,Furniture,FUR-CH-10002965,844.116,-36.1764
CA-2019-112144,6/28/2019,Craig Yedwab,Gilbert,Furniture,FUR-FU-10004306,621.76,46.632
CA-2019-112214,8/5/2019,Anna Häberlin,Dallas,Furniture,FUR-FU-10002364,14.76,-11.439
CA-2019-112305,11/20/2019,Katrina Bavinger,Seattle,Furniture,FUR-FU-10002364,22.14,6.4206
CA-2019-112319,8/31/2019,Andrew Roberts,Los Angeles,Office Supplies,OFF-PA-10003441,58.32,27.9936
CA-2019-112375,12/21/2019,Roger Demir,Daytona Beach,Office Supplies,OFF-EN-10003798,27.312,9.2178
CA-2019-112452,4/4/2019,Nat Carroll,Lansing,Office Supplies,OFF-AP-10003849,644.076,107.346
CA-2019-112522,10/10/2019,David Philippe,Chicago,Office Supplies,OFF-AR-10003183,8.016,1.002
CA-2019-112557,4/25/2019,John Lucas,New York City,Office Supplies,OFF-AP-10002311,206.43,90.8292
CA-2019-112571,9/22/2019,Daniel Lacy,Oceanside,Furniture,FUR-FU-10004188,204.6,53.196
CA-2019-112711,7/12/2019,Fred McMath,Amarillo,Technology,TEC-PH-10000526,307.168,30.7168
CA-2019-112767,8/2/2019,Darren Koutras,Springfield,Furniture,FUR-TA-10003469,277.5,-188.7
CA-2019-112823,12/10/2019,Ryan Akin,Cleveland,Technology,TEC-AC-10002550,25.488,4.4604
CA-2019-113040,8/27/2019,Chad Cunningham,Los Angeles,Office Supplies,OFF-BI-10001249,5.104,1.6588
CA-2019-113110,3/19/2019,Berenike Kampe,San Bernardino,Office Supplies,OFF-BI-10000088,17.568,6.3684
CA-2019-113131,9/24/2019,Maria Bertelson,Columbus,Office Supplies,OFF-AR-10003504,17.12,1.926
CA-2019-113145,11/1/2019,Valerie Dominguez,New York City,Furniture,FUR-FU-10000965,259.7,106.477
CA-2019-113152,12/25/2019,Jim Karlsson,New York City,Furniture,FUR-BO-10002613,449.568,56.196
CA-2019-113173,11/15/2019,Dean Katz,Chicago,Office Supplies,OFF-BI-10004738,11.364,-17.046
CA-2019-113215,9/3/2019,Cathy Prescott,Tucson,Furniture,FUR-FU-10002937,238.152,89.307
CA-2019-113222,11/9/2019,Anthony Garverick,Lawrence,Office Supplies,OFF-BI-10001890,10.74,5.1552
CA-2019-113404,7/16/2019,Eleni McCrary,San Francisco,Furniture,FUR-CH-10003312,1348.704,-219.1644
CA-2019-113523,9/4/2019,Shaun Chance,Philadelphia,Office Supplies,OFF-BI-10001249,7.656,-6.1248
CA-2019-113628,11/12/2019,Anna Häberlin,Plantation,Furniture,FUR-CH-10003298,523.92,-72.039
CA-2019-113740,8/24/2019,Shahid Collister,New York City,Furniture,FUR-FU-10000010,14.91,4.6221
CA-2019-113901,10/19/2019,Nicole Hansen,Detroit,Office Supplies,OFF-BI-10001249,38.28,17.6088
CA-2019-113971,5/8/2019,Claudia Bergmann,Cuyahoga Falls,Furniture,FUR-FU-10001852,8.352,1.2528
CA-2019-114048,12/14/2019,Eric Hoffmann,Costa Mesa,Furniture,FUR-FU-10004351,29.22,12.8568
CA-2019-114069,7/13/2019,Natalie DeCherney,New York City,Furniture,FUR-CH-10000595,1931.04,321.84
CA-2019-114237,3/13/2019,Marc Crier,Seattle,Furniture,FUR-BO-10004409,141.96,39.7488
CA-2019-114300,10/13/2019,Art Foster,Louisville,Furniture,FUR-CH-10001891,287.94,77.7438
CA-2019-114468,8/23/2019,Tamara Dahlen,Bolingbrook,Office Supplies,OFF-AP-10000696,5.768,-13.5548
CA-2019-114503,11/13/2019,Allen Armold,Lebanon,Office Supplies,OFF-ST-10003572,84.96,6.372
CA-2019-114811,11/8/2019,Keith Dawkins,New York City,Furniture,FUR-CH-10003746,577.764,115.5528
CA-2019-114923,2/8/2019,Lisa Hazard,Columbus,Technology,TEC-PH-10003931,107.982,-26.9955
CA-2019-115091,10/5/2019,Joel Jenkins,Springfield,Office Supplies,OFF-AP-10000696,28.84,9.5172
CA-2019-115168,6/5/2019,Brenda Bowman,Saint Charles,Office Supplies,OFF-PA-10000528,10.56,4.752
CA-2019-115392,10/1/2019,Robert Marley,Cambridge,Office Supplies,OFF-BI-10000829,22.45,10.327
CA-2019-115399,12/19/2019,Arthur Gainer,Philadelphia,Office Supplies,OFF-LA-10003190,6.912,2.5056
CA-2019-115420,4/25/2019,Linda Southworth,Los Angeles,Office Supplies,OFF-EN-10003862,21.34,9.8164
CA-2019-115511,11/21/2019,Natalie Webber,Las Vegas,Furniture,FUR-BO-10002598,141.96,41.1684
CA-2019-115567,9/13/2019,Zuschuss Carroll,Columbus,Furniture,FUR-CH-10000015,1516.2,394.212
CA-2019-115693,12/10/2019,Frank Carlisle,Los Angeles,Office Supplies,OFF-AR-10003582,56.3,15.764
CA-2019-115742,4/18/2019,Darren Powers,New Albany,Furniture,FUR-CH-10003061,89.99,17.0981
CA-2019-115798,11/13/2019,Ken Lonsdale,Newark,Furniture,FUR-BO-10004467,299.97,56.9943
CA-2019-115847,9/19/2019,Tracy Collins,Arlington,Furniture,FUR-BO-10003433,61.96,4.3372
CA-2019-115924,9/14/2019,Brad Eason,Des Moines,Office Supplies,OFF-BI-10004040,25.9,12.691
CA-2019-115938,6/26/2019,Sue Ann Reed,Richmond,Furniture,FUR-CH-10003199,332.94,79.9056
CA-2019-115945,6/25/2019,Alan Barnes,Los Angeles,Office Supplies,OFF-AR-10004062,20.96,5.24
CA-2019-116092,2/15/2019,Justin MacKendrick,Los Angeles,Office Supplies,OFF-AP-10001391,541.44,157.0176
CA-2019-116260,7/6/2019,Barbara Fisher,Vineland,Office Supplies,OFF-AR-10003732,11.12,2.8912
CA-2019-116484,11/20/2019,Jamie Kunitz,Marion,Furniture,FUR-FU-10002874,63.824,9.5736
CA-2019-116512,4/9/2019,Mick Crebagga,New York City,Office Supplies,OFF-ST-10001505,17.94,3.0498
CA-2019-116638,1/28/2019,Joseph Holt,Concord,Furniture,FUR-TA-10000198,4297.644,-1862.3124
CA-2019-116687,5/2/2019,Noah Childs,Houston,Office Supplies,OFF-LA-10000443,8.856,2.9889
CA-2019-116750,7/5/2019,Barbara Fisher,Fayetteville,Furniture,FUR-FU-10003829,4.928,0.7392
CA-2019-116841,4/14/2019,Theone Pippenger,Springfield,Office Supplies,OFF-AP-10002403,35.208,2.6406
CA-2019-116876,2/14/2019,Ted Trevino,Rochester,Office Supplies,OFF-BI-10002897,26.424,9.5787
CA-2019-117086,11/8/2019,Quincy Jones,Burlington,Furniture,FUR-BO-10004834,4404.9,1013.127
CA-2019-117415,12/27/2019,Steve Nguyen,Houston,Furniture,FUR-BO-10002545,532.3992,-46.9764
CA-2019-117611,11/8/2019,Maria Zettner,San Diego,Office Supplies,OFF-FA-10002280,5,2.4
CA-2019-117772,9/10/2019,Matt Collins,Seattle,Office Supplies,OFF-ST-10003994,353.88,17.694
CA-2019-117800,9/21/2019,Tracy Hopkins,Everett,Furniture,FUR-CH-10000785,542.94,141.1644
CA-2019-117828,12/23/2019,Bradley Drucker,Richmond,Office Supplies,OFF-AP-10001563,194.32,56.3528
CA-2019-117884,3/22/2019,Debra Catini,Plantation,Office Supplies,OFF-ST-10002182,150.408,-33.8418
CA-2019-117898,12/5/2019,Tim Brockman,Bloomington,Office Supplies,OFF-EN-10004459,12.224,4.4312
CA-2019-117961,11/26/2019,Guy Phonely,Leominster,Office Supplies,OFF-BI-10000343,14.73,6.9231
CA-2019-118227,4/24/2019,Deborah Brumfield,New York City,Office Supplies,OFF-AR-10001044,25.99,7.5371
CA-2019-118423,3/24/2019,Dennis Pardue,Peoria,Furniture,FUR-BO-10000362,359.058,-35.9058
CA-2019-118444,11/5/2019,Valerie Dominguez,Coral Springs,Office Supplies,OFF-AP-10000576,387.136,24.196
CA-2019-118738,10/24/2019,Andrew Gjertsen,Houston,Furniture,FUR-TA-10002607,347.361,-69.4722
CA-2019-118843,9/13/2019,Jonathan Howell,Atlanta,Furniture,FUR-FU-10003975,129.93,12.993
CA-2019-118871,12/4/2019,Harry Marie,Los Angeles,Furniture,FUR-FU-10002111,36.4,13.832
CA-2019-118948,5/28/2019,Neil Knudson,Seattle,Office Supplies,OFF-AR-10001547,6.63,1.7901
CA-2019-118955,6/16/2019,Lycoris Saunders,Grand Prairie,Furniture,FUR-CH-10001708,197.372,-25.3764
CA-2019-119102,5/23/2019,Kristen Hastings,Woonsocket,Office Supplies,OFF-ST-10004507,51.45,13.8915
CA-2019-119214,1/23/2019,Carl Weiss,Bozeman,Office Supplies,OFF-LA-10003077,14.62,6.8714
CA-2019-119291,5/14/2019,Jesus Ocampo,Chester,Office Supplies,OFF-AR-10001118,2.696,0.8088
CA-2019-119480,1/9/2019,Craig Carroll,Henderson,Office Supplies,OFF-AP-10001205,163.44,45.7632
CA-2019-119508,12/4/2019,Tracy Zic,Lakewood,Furniture,FUR-FU-10004270,25.08,9.0288
CA-2019-119550,12/26/2019,Roger Barcio,Houston,Furniture,FUR-CH-10002044,275.058,-90.3762
CA-2019-119592,12/14/2019,Muhammed MacIntyre,Columbus,Office Supplies,OFF-BI-10004187,3.76,1.8048
CA-2019-119627,8/17/2019,Steven Cartwright,Peoria,Office Supplies,OFF-AR-10000203,10.272,1.1556
CA-2019-119634,8/11/2019,Barry Weirich,Raleigh,Furniture,FUR-FU-10004270,46.152,12.1149
CA-2019-119690,6/25/2019,Mark Van Huff,Houston,Furniture,FUR-FU-10004587,75.384,-20.7306
CA-2019-119697,12/28/2019,Eric Murdock,Philadelphia,Technology,TEC-AC-10003657,54.384,1.3596
CA-2019-119879,11/21/2019,Shahid Shariari,Philadelphia,Furniture,FUR-TA-10002958,1252.704,-480.2032
CA-2019-119907,12/1/2019,Logan Currie,Seattle,Office Supplies,OFF-BI-10001765,55.424,19.3984
